,日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额,累计涨幅
839,2005-07-05,'000300,沪深300,849.679,856.738,845.3610000000001,853.679,855.932,-6.253,-0.7305,7992688,4529674417.0,
840,2005-07-06,'000300,沪深300,842.556,854.448,838.6089999999999,850.253,849.679,-7.123,-0.8383,6898314,3627265630.0,
841,2005-07-07,'000300,沪深300,844.7289999999999,848.0219999999999,839.2819999999999,841.748,842.556,2.173,0.2579,5962465,2901826588.0,
842,2005-07-08,'000300,沪深300,829.4889999999999,842.62,827.2289999999999,842.62,844.729,-15.24,-1.8041,7221000,3447787083.0,
843,2005-07-11,'000300,沪深300,824.097,850.658,822.5239999999999,837.863,829.489,-5.392,-0.65,8439006,4092653674.0,
844,2005-07-12,'000300,沪深300,851.816,854.2860000000001,818.863,821.9110000000001,824.097,27.719,3.3636,14989871,7519245269.0,
845,2005-07-13,'000300,沪深300,846.2310000000001,851.949,841.8580000000001,850.4689999999999,851.816,-5.585,-0.6557,9398842,4674024437.0,
846,2005-07-14,'000300,沪深300,849.59,856.095,843.176,844.94,846.231,3.359,0.3969,9361968,4742557429.0,
847,2005-07-15,'000300,沪深300,841.0010000000001,854.6039999999999,837.783,849.873,849.59,-8.589,-1.011,8889563,4203939701.0,
848,2005-07-18,'000300,沪深300,832.995,840.005,829.679,839.221,841.001,-8.006,-0.952,8500006,3767754660.0,
849,2005-07-19,'000300,沪深300,835.6080000000001,840.143,829.2769999999999,831.5010000000001,832.995,2.613,0.3137,7891818,3622924794.0,
850,2005-07-20,'000300,沪深300,842.6410000000001,844.712,832.1439999999999,835.301,835.608,7.033,0.8417,8526473,3953440082.0,
851,2005-07-21,'000300,沪深300,843.987,843.987,835.757,842.7460000000001,842.641,1.346,0.1597,8366101,4118496717.0,
852,2005-07-22,'000300,沪深300,859.693,867.165,842.987,847.541,843.987,15.706,1.8609,21630976,10210013616.0,
853,2005-07-25,'000300,沪深300,856.86,860.951,854.284,858.328,859.693,-2.833,-0.3295,11816080,5762385031.0,
854,2005-07-26,'000300,沪深300,876.48,880.034,856.189,856.189,856.86,19.62,2.2898,21826776,10513580671.0,
855,2005-07-27,'000300,沪深300,894.012,894.0260000000001,876.0360000000001,876.942,876.48,17.532,2.0003,20409537,9688109273.0,
856,2005-07-28,'000300,沪深300,890.885,900.997,888.5,893.8789999999999,894.012,-3.127,-0.3498,20622527,10326374188.0,
857,2005-07-29,'000300,沪深300,888.164,892.294,883.383,889.41,890.885,-2.721,-0.3054,13397406,6409062024.0,
858,2005-08-01,'000300,沪深300,891.607,897.285,885.85,887.7180000000001,888.164,3.443,0.3877,11808309,5451576867.0,
859,2005-08-02,'000300,沪深300,903.5980000000001,903.648,888.3960000000001,892.13,891.607,11.991,1.3449,14292547,6441958706.0,
860,2005-08-03,'000300,沪深300,909.57,919.2819999999999,903.76,905.181,903.598,5.972,0.6609,25786298,11911777040.0,
861,2005-08-04,'000300,沪深300,904.15,909.827,901.625,907.42,909.57,-5.42,-0.5959,14519256,6682690057.0,
862,2005-08-05,'000300,沪深300,923.803,923.808,903.94,904.039,904.15,19.653,2.1736,19123765,9585685726.0,
863,2005-08-08,'000300,沪深300,927.471,933.154,923.573,926.571,923.803,3.668,0.3971,21608944,11135756693.0,
864,2005-08-09,'000300,沪深300,933.0889999999999,933.3939999999999,919.107,926.9730000000001,927.471,5.618,0.6057,19532907,9704541246.0,
865,2005-08-10,'000300,沪深300,940.37,940.37,926.275,933.26,933.089,7.281,0.7803,21515763,10214864206.0,
866,2005-08-11,'000300,沪深300,953.992,953.992,939.3860000000001,940.785,940.37,13.622,1.4486,27073666,14042061872.0,
867,2005-08-12,'000300,沪深300,938.316,959.268,933.985,954.7189999999999,953.992,-15.676,-1.6432,29168144,14457553256.0,
868,2005-08-15,'000300,沪深300,954.502,954.502,936.113,937.705,938.316,16.186,1.725,20430813,10503460782.0,
869,2005-08-16,'000300,沪深300,945.058,959.3430000000001,939.916,955.27,954.502,-9.444,-0.9894,23861818,12606079730.0,
870,2005-08-17,'000300,沪深300,953.012,953.342,930.325,943.405,945.058,7.954,0.8416,21457769,10910460911.0,
871,2005-08-18,'000300,沪深300,920.671,956.841,919.1210000000001,954.155,953.012,-32.341,-3.3936,31855327,15916423709.0,
872,2005-08-19,'000300,沪深300,923.038,927.32,910.0830000000001,918.091,920.671,2.367,0.2571,22242679,10881501177.0,
873,2005-08-22,'000300,沪深300,931.673,933.3510000000001,919.222,923.1080000000001,923.038,8.635,0.9355,16031010,7745835021.0,
874,2005-08-23,'000300,沪深300,923.414,931.809,915.033,931.809,931.673,-8.259,-0.8865,15406488,7508824639.0,
875,2005-08-24,'000300,沪深300,930.6510000000001,935.23,923.558,923.558,923.414,7.237,0.7837,15959747,7736512283.0,
876,2005-08-25,'000300,沪深300,930.118,933.196,920.61,930.975,930.651,-0.533,-0.0573,16292057,7604864624.0,
877,2005-08-26,'000300,沪深300,928.258,930.325,921.8430000000001,930.2460000000001,930.118,-1.86,-0.2,15429804,7186198527.0,
878,2005-08-29,'000300,沪深300,917.3710000000001,928.341,913.7669999999999,928.341,928.258,-10.887,-1.1728,15462261,7137708170.0,
879,2005-08-30,'000300,沪深300,914.88,920.2080000000001,912.8380000000001,916.086,917.371,-2.491,-0.2715,12438170,5858436210.0,
880,2005-08-31,'000300,沪深300,927.916,928.212,911.505,915.122,914.88,13.036,1.4249,14623630,7034282250.0,
881,2005-09-01,'000300,沪深300,944.559,944.947,926.06,928.52,927.916,16.643,1.7936,22306384,10558677965.0,
882,2005-09-02,'000300,沪深300,947.8710000000001,947.918,941.314,945.9780000000001,944.559,3.312,0.3506,18614438,8864773608.0,
883,2005-09-05,'000300,沪深300,952.717,952.985,944.6289999999999,949.077,947.871,4.846,0.5113,17843318,8242226133.0,
884,2005-09-06,'000300,沪深300,936.61,956.297,934.972,953.41,952.717,-16.107,-1.6906,21222255,10583985179.0,
885,2005-09-07,'000300,沪深300,952.758,952.8960000000001,932.648,934.9910000000001,936.61,16.148,1.7241,19608466,9956808193.0,
886,2005-09-08,'000300,沪深300,955.2819999999999,958.867,947.707,954.273,952.758,2.524,0.2649,22424393,11753260243.0,
887,2005-09-09,'000300,沪深300,949.065,959.898,946.0210000000001,955.112,955.282,-6.217,-0.6508,16219310,7924193974.0,
888,2005-09-12,'000300,沪深300,949.5060000000001,952.551,945.403,949.779,949.065,0.441,0.0465,11672613,5610130326.0,
889,2005-09-13,'000300,沪深300,963.7739999999999,963.921,948.128,949.584,949.506,14.268,1.5027,16579431,7999031246.0,
890,2005-09-14,'000300,沪深300,970.193,970.263,961.64,964.97,963.774,6.419,0.666,19958291,9942627972.0,
891,2005-09-15,'000300,沪深300,969.5980000000001,970.9639999999999,965.6560000000001,970.58,970.193,-0.595,-0.0613,16377679,8098160518.0,
892,2005-09-16,'000300,沪深300,967.495,970.37,964.285,969.6189999999999,969.598,-2.103,-0.2169,13978571,6989327513.0,
893,2005-09-19,'000300,沪深300,971.1360000000001,971.987,964.263,967.44,967.495,3.641,0.3763,14737421,7427481654.0,
894,2005-09-20,'000300,沪深300,961.919,971.65,957.118,971.3789999999999,971.136,-9.217,-0.9491,18636604,9189438331.0,
895,2005-09-21,'000300,沪深300,944.408,961.3739999999999,943.824,961.3739999999999,961.919,-17.511,-1.8204,18541895,8760459022.0,
896,2005-09-22,'000300,沪深300,923.2739999999999,942.7260000000001,914.232,942.7260000000001,944.408,-21.134,-2.2378,18115525,8625589892.0,
897,2005-09-23,'000300,沪深300,916.154,927.419,914.806,921.51,923.274,-7.12,-0.7712,11547644,5549882042.0,
898,2005-09-26,'000300,沪深300,918.485,919.65,913.613,915.84,916.154,2.331,0.2544,8836241,4398425669.0,
899,2005-09-27,'000300,沪深300,904.2139999999999,921.132,903.387,918.8660000000001,918.485,-14.271,-1.5538,11086056,5576097392.0,
900,2005-09-28,'000300,沪深300,903.7189999999999,910.3330000000001,901.382,903.328,904.214,-0.495,-0.0547,8850310,4331475905.0,
901,2005-09-29,'000300,沪深300,915.975,915.975,904.28,904.28,903.719,12.256,1.3562,11938978,5798238295.0,
902,2005-09-30,'000300,沪深300,917.3919999999999,918.6619999999999,913.452,916.587,915.975,1.417,0.1547,9001433,4529466676.0,
903,2005-10-10,'000300,沪深300,907.321,917.211,906.88,917.211,917.392,-10.071,-1.0978,7158451,3665624376.0,
904,2005-10-11,'000300,沪深300,919.72,919.796,904.045,906.628,907.321,12.399,1.3666,7758295,4032539378.0,
905,2005-10-12,'000300,沪深300,923.485,926.0939999999999,917.377,920.453,919.72,3.765,0.4094,12208852,6653231000.0,
906,2005-10-13,'000300,沪深300,916.4989999999999,926.0089999999999,916.275,923.426,923.485,-6.986,-0.7565,10828904,6021814326.0,
907,2005-10-14,'000300,沪深300,904.828,917.89,902.813,916.337,916.499,-11.671,-1.2734,10123940,5568049025.0,
908,2005-10-17,'000300,沪深300,897.623,903.2660000000001,892.3589999999999,903.2660000000001,904.828,-7.205,-0.7963,10552506,5516482064.0,
909,2005-10-18,'000300,沪深300,902.3660000000001,903.0010000000001,895.622,897.3660000000001,897.623,4.743,0.5284,11366317,5849997730.0,
910,2005-10-19,'000300,沪深300,898.7439999999999,907.8760000000001,897.045,902.0360000000001,902.366,-3.622,-0.4014,11033048,5474099406.0,
911,2005-10-20,'000300,沪深300,899.915,900.1260000000001,889.569,898.8910000000001,898.744,1.171,0.1303,12608725,6082545635.0,
912,2005-10-21,'000300,沪深300,904.414,907.7919999999999,897.9860000000001,899.645,899.915,4.499,0.4999,11364588,5645096184.0,
913,2005-10-24,'000300,沪深300,906.6519999999999,908.453,900.2289999999999,905.1289999999999,904.414,2.238,0.2475,9218982,4674775354.0,
914,2005-10-25,'000300,沪深300,894.2719999999999,905.967,893.6089999999999,905.967,906.652,-12.38,-1.3655,11213401,5687104900.0,
915,2005-10-26,'000300,沪深300,875.82,892.617,873.895,892.617,894.272,-18.452,-2.0634,12167123,5911800808.0,
916,2005-10-27,'000300,沪深300,875.8489999999999,879.668,869.72,873.472,875.82,0.029,0.0033,11908588,5881848405.0,
917,2005-10-28,'000300,沪深300,867.7289999999999,880.206,859.692,875.862,875.849,-8.12,-0.9271,11973376,5565266453.0,
918,2005-10-31,'000300,沪深300,876.2819999999999,878.409,866.153,866.618,867.729,8.553,0.9857,10443651,4954801462.0,
919,2005-11-01,'000300,沪深300,872.865,875.956,862.686,875.956,876.282,-3.417,-0.3899,10082745,4762514458.0,
920,2005-11-02,'000300,沪深300,882.4780000000001,884.936,873.393,873.393,872.865,9.613,1.1013,13104973,6115386842.0,
921,2005-11-03,'000300,沪深300,874.575,885.681,872.11,882.189,882.478,-7.903,-0.8955,12179182,5843191842.0,
922,2005-11-04,'000300,沪深300,878.3610000000001,878.3610000000001,869.68,873.3530000000001,874.575,3.786,0.4329,9567310,4570236086.0,
923,2005-11-07,'000300,沪深300,877.278,877.617,870.082,877.617,878.361,-1.083,-0.1233,7713259,3758294613.0,
924,2005-11-08,'000300,沪深300,881.5239999999999,881.895,870.962,876.432,877.278,4.246,0.484,10128761,4617261094.0,
925,2005-11-09,'000300,沪深300,879.252,884.942,878.684,881.513,881.524,-2.272,-0.2577,11774405,5544780425.0,
926,2005-11-10,'000300,沪深300,862.9680000000001,878.625,862.091,878.625,879.252,-16.284,-1.852,10853771,5071603818.0,
927,2005-11-11,'000300,沪深300,864.79,867.328,857.789,861.221,862.968,1.822,0.2111,9219720,4221479222.0,
928,2005-11-14,'000300,沪深300,862.1489999999999,864.2460000000001,858.3439999999999,864.081,864.79,-2.641,-0.3054,6271674,2924317719.0,
929,2005-11-15,'000300,沪深300,856.635,867.46,853.8589999999999,862.067,862.149,-5.514,-0.6396,8252478,4158739868.0,
930,2005-11-16,'000300,沪深300,863.1189999999999,863.1669999999999,847.49,855.449,856.635,6.484,0.7569,9066138,4185382359.0,
931,2005-11-17,'000300,沪深300,862.658,865.791,859.0,863.077,863.119,-0.461,-0.0534,8811637,4120494742.0,
932,2005-11-18,'000300,沪深300,882.2410000000001,886.582,862.403,862.579,862.658,19.583,2.2701,17597803,8353934317.0,
